p_match;inns;bat;p_bat;team_bat;bowl;p_bowl;team_bowl;ball;outcome;score;out;dismissal;over;date;year;ground;country;winner;toss;bat_hand;bowl_style;bowl_kind;batruns;ballfaced;bowlruns;bat_out;wagonX;wagonY;wagonZone
1216517;2;KL Rahul;422108;Punjab Kings;Nathan Coulter-Nile;261354;Mumbai Indians;3;four;4;FALSE;;17;18/10/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;-;Mumbai Indians;RHB;RF;pace bowler;4;1;4;TRUE;12;249;6
1254088;2;Manish Pandey;290630;Sunrisers Hyderabad;Nathan Coulter-Nile;261354;Mumbai Indians;3;six;6;FALSE;;15;08/10/2021;2021;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Mumbai Indians;Mumbai Indians;RHB;RF;pace bowler;6;1;6;TRUE;359;229;3
1254088;2;Manish Pandey;290630;Sunrisers Hyderabad;Nathan Coulter-Nile;261354;Mumbai Indians;4;four;4;FALSE;;15;08/10/2021;2021;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Mumbai Indians;Mumbai Indians;RHB;RF;pace bowler;4;1;4;TRUE;217;356;4
1237177;2;Axar Patel;554691;Delhi Capitals;Nathan Coulter-Nile;261354;Mumbai Indians;1;four;4;FALSE;;14;05/11/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;Mumbai Indians;Delhi Capitals;LHB;RF;pace bowler;4;1;4;TRUE;325;267;3
1237177;2;Axar Patel;554691;Delhi Capitals;Nathan Coulter-Nile;261354;Mumbai Indians;2;six;6;FALSE;;19;05/11/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;Mumbai Indians;Delhi Capitals;LHB;RF;pace bowler;6;1;6;TRUE;12;264;6
1254093;1;Evin Lewis;431901;Rajasthan Royals;Nathan Coulter-Nile;261354;Mumbai Indians;6;four;4;FALSE;;4;05/10/2021;2021;Sharjah Cricket Stadium;United Arab Emirates;Mumbai Indians;Mumbai Indians;LHB;RF;pace bowler;4;1;4;TRUE;273;20;1
1216517;2;Chris Gayle;51880;Punjab Kings;Nathan Coulter-Nile;261354;Mumbai Indians;3;six;6;FALSE;;5;18/10/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;-;Mumbai Indians;LHB;RF;pace bowler;6;1;6;TRUE;108;352;5
1216526;1;Eoin Morgan;24598;Kolkata Knight Riders;Nathan Coulter-Nile;261354;Mumbai Indians;3;six;6;FALSE;;20;16/10/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Mumbai Indians;Kolkata Knight Riders;LHB;RF;pace bowler;6;1;6;TRUE;31;291;6
1216526;1;Eoin Morgan;24598;Kolkata Knight Riders;Nathan Coulter-Nile;261354;Mumbai Indians;6;six;6;FALSE;;20;16/10/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Mumbai Indians;Kolkata Knight Riders;LHB;RF;pace bowler;6;1;6;TRUE;184;363;4
1216517;2;Chris Jordan;288992;Punjab Kings;Nathan Coulter-Nile;261354;Mumbai Indians;4;four;4;FALSE;;19;18/10/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;-;Mumbai Indians;RHB;RF;pace bowler;4;1;4;TRUE;224;13;1
1237177;2;Marcus Stoinis;325012;Delhi Capitals;Nathan Coulter-Nile;261354;Mumbai Indians;6;four;4;FALSE;;6;05/11/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;Mumbai Indians;Delhi Capitals;RHB;RF;pace bowler;4;1;4;TRUE;76;332;5
1237181;1;Rishabh Pant;931581;Delhi Capitals;Nathan Coulter-Nile;261354;Mumbai Indians;4;four;4;FALSE;;15;10/11/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;Mumbai Indians;Delhi Capitals;LHB;RF;pace bowler;4;1;4;TRUE;64;44;8
1237181;1;Rishabh Pant;931581;Delhi Capitals;Nathan Coulter-Nile;261354;Mumbai Indians;5;four;4;FALSE;;15;10/11/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;Mumbai Indians;Delhi Capitals;LHB;RF;pace bowler;4;1;4;TRUE;176;1;8
1254112;2;Rishabh Pant;931581;Delhi Capitals;Nathan Coulter-Nile;261354;Mumbai Indians;4;four;4;FALSE;;5;02/10/2021;2021;Sharjah Cricket Stadium;United Arab Emirates;Delhi Capitals;Delhi Capitals;LHB;RF;pace bowler;4;1;4;TRUE;110;20;8
1254088;2;Rashid Khan;793463;Sunrisers Hyderabad;Nathan Coulter-Nile;261354;Mumbai Indians;3;four;4;FALSE;;17;08/10/2021;2021;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Mumbai Indians;Mumbai Indians;RHB;RF;pace bowler;4;1;4;TRUE;27;89;7
1254088;2;Rashid Khan;793463;Sunrisers Hyderabad;Nathan Coulter-Nile;261354;Mumbai Indians;4;four;4;FALSE;;17;08/10/2021;2021;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Mumbai Indians;Mumbai Indians;RHB;RF;pace bowler;4;1;4;TRUE;83;328;5
1216521;1;Sam Curran;662973;Chennai Super Kings;Nathan Coulter-Nile;261354;Mumbai Indians;3;six;6;FALSE;;10;23/10/2020;2020;Sharjah Cricket Stadium;United Arab Emirates;Mumbai Indians;Mumbai Indians;LHB;RF;pace bowler;6;1;6;TRUE;11;89;7
1216521;1;Sam Curran;662973;Chennai Super Kings;Nathan Coulter-Nile;261354;Mumbai Indians;2;four;4;FALSE;;18;23/10/2020;2020;Sharjah Cricket Stadium;United Arab Emirates;Mumbai Indians;Mumbai Indians;LHB;RF;pace bowler;4;1;4;TRUE;134;4;8
1216495;2;David Warner;219889;Sunrisers Hyderabad;Nathan Coulter-Nile;261354;Mumbai Indians;4;four;4;FALSE;;6;03/11/2020;2020;Sharjah Cricket Stadium;United Arab Emirates;Sunrisers Hyderabad;Sunrisers Hyderabad;LHB;RF;pace bowler;4;1;4;TRUE;39;286;6
1216495;2;David Warner;219889;Sunrisers Hyderabad;Nathan Coulter-Nile;261354;Mumbai Indians;5;four;4;FALSE;;15;03/11/2020;2020;Sharjah Cricket Stadium;United Arab Emirates;Sunrisers Hyderabad;Sunrisers Hyderabad;LHB;RF;pace bowler;4;1;4;TRUE;46;297;6
1216517;2;Deepak Hooda;497121;Punjab Kings;Nathan Coulter-Nile;261354;Mumbai Indians;2;four;4;FALSE;;19;18/10/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;-;Mumbai Indians;RHB;RF;pace bowler;4;1;4;TRUE;31;97;7
1216495;2;Wriddhiman Saha;279810;Sunrisers Hyderabad;Nathan Coulter-Nile;261354;Mumbai Indians;3;six;6;FALSE;;2;03/11/2020;2020;Sharjah Cricket Stadium;United Arab Emirates;Sunrisers Hyderabad;Sunrisers Hyderabad;RHB;RF;pace bowler;6;1;6;TRUE;49;308;5
1216495;2;Wriddhiman Saha;279810;Sunrisers Hyderabad;Nathan Coulter-Nile;261354;Mumbai Indians;4;four;4;FALSE;;2;03/11/2020;2020;Sharjah Cricket Stadium;United Arab Emirates;Sunrisers Hyderabad;Sunrisers Hyderabad;RHB;RF;pace bowler;4;1;4;TRUE;300;333;4
1237181;1;Shreyas Iyer;642519;Delhi Capitals;Nathan Coulter-Nile;261354;Mumbai Indians;5;four;4;FALSE;;6;10/11/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;Mumbai Indians;Delhi Capitals;RHB;RF;pace bowler;4;1;4;TRUE;228;15;1
1237181;1;Shreyas Iyer;642519;Delhi Capitals;Nathan Coulter-Nile;261354;Mumbai Indians;5;six;6;FALSE;;20;10/11/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;Mumbai Indians;Delhi Capitals;RHB;RF;pace bowler;6;1;6;TRUE;337;283;3
1254112;2;Shreyas Iyer;642519;Delhi Capitals;Nathan Coulter-Nile;261354;Mumbai Indians;3;four;4;FALSE;;17;02/10/2021;2021;Sharjah Cricket Stadium;United Arab Emirates;Delhi Capitals;Delhi Capitals;RHB;RF;pace bowler;4;1;4;TRUE;318;295;3
1304051;2;Washington Sundar;719715;Sunrisers Hyderabad;Nathan Coulter-Nile;261354;Rajasthan Royals;1;six;6;FALSE;;17;29/03/2022;2022;Maharashtra Cricket Association Stadium, Pune;India;Rajasthan Royals;Sunrisers Hyderabad;LHB;RF;pace bowler;6;1;6;TRUE;123;4;8
1304051;2;Washington Sundar;719715;Sunrisers Hyderabad;Nathan Coulter-Nile;261354;Rajasthan Royals;2;four;4;FALSE;;17;29/03/2022;2022;Maharashtra Cricket Association Stadium, Pune;India;Rajasthan Royals;Sunrisers Hyderabad;LHB;RF;pace bowler;4;1;4;TRUE;307;315;4
1304051;2;Washington Sundar;719715;Sunrisers Hyderabad;Nathan Coulter-Nile;261354;Rajasthan Royals;3;four;4;FALSE;;17;29/03/2022;2022;Maharashtra Cricket Association Stadium, Pune;India;Rajasthan Royals;Sunrisers Hyderabad;LHB;RF;pace bowler;4;1;4;TRUE;312;309;4
1304051;2;Washington Sundar;719715;Sunrisers Hyderabad;Nathan Coulter-Nile;261354;Rajasthan Royals;5;four;4;FALSE;;17;29/03/2022;2022;Maharashtra Cricket Association Stadium, Pune;India;Rajasthan Royals;Sunrisers Hyderabad;LHB;RF;pace bowler;4;1;4;TRUE;125;9;8
1304051;2;Washington Sundar;719715;Sunrisers Hyderabad;Nathan Coulter-Nile;261354;Rajasthan Royals;6;four;4;FALSE;;17;29/03/2022;2022;Maharashtra Cricket Association Stadium, Pune;India;Rajasthan Royals;Sunrisers Hyderabad;LHB;RF;pace bowler;4;1;4;TRUE;38;70;7
1216535;1;Ravichandran Ashwin;26421;Delhi Capitals;Nathan Coulter-Nile;261354;Mumbai Indians;5;six;6;FALSE;;16;31/10/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;Mumbai Indians;Mumbai Indians;RHB;RF;pace bowler;6;1;6;TRUE;285;26;1
1254081;1;Shivam Dube;714451;Rajasthan Royals;Nathan Coulter-Nile;261354;Mumbai Indians;3;four;4;FALSE;;13;29/04/2021;2021;Arun Jaitley Stadium, Delhi;India;Mumbai Indians;Mumbai Indians;LHB;RF;pace bowler;4;1;4;TRUE;299;308;4
1216526;1;Shubman Gill;1070173;Kolkata Knight Riders;Nathan Coulter-Nile;261354;Mumbai Indians;4;four;4;FALSE;;2;16/10/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Mumbai Indians;Kolkata Knight Riders;RHB;RF;pace bowler;4;1;4;TRUE;261;343;4
1216526;1;Shubman Gill;1070173;Kolkata Knight Riders;Nathan Coulter-Nile;261354;Mumbai Indians;1;four;4;FALSE;;6;16/10/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Mumbai Indians;Kolkata Knight Riders;RHB;RF;pace bowler;4;1;4;TRUE;225;349;4
1254088;2;Abhishek Sharma;1070183;Sunrisers Hyderabad;Nathan Coulter-Nile;261354;Mumbai Indians;3;four;4;FALSE;;5;08/10/2021;2021;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Mumbai Indians;Mumbai Indians;LHB;RF;pace bowler;4;1;4;TRUE;303;43;2
1254088;2;Abhishek Sharma;1070183;Sunrisers Hyderabad;Nathan Coulter-Nile;261354;Mumbai Indians;4;four;4;FALSE;;5;08/10/2021;2021;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Mumbai Indians;Mumbai Indians;LHB;RF;pace bowler;4;1;4;TRUE;278;332;4
1254088;2;Abhishek Sharma;1070183;Sunrisers Hyderabad;Nathan Coulter-Nile;261354;Mumbai Indians;5;four;4;FALSE;;5;08/10/2021;2021;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Mumbai Indians;Mumbai Indians;LHB;RF;pace bowler;4;1;4;TRUE;249;15;1
1304051;2;Romario Shepherd;677077;Sunrisers Hyderabad;Nathan Coulter-Nile;261354;Rajasthan Royals;5;six;6;FALSE;;14;29/03/2022;2022;Maharashtra Cricket Association Stadium, Pune;India;Rajasthan Royals;Sunrisers Hyderabad;RHB;RF;pace bowler;6;1;6;TRUE;314;43;2
1304051;2;Romario Shepherd;677077;Sunrisers Hyderabad;Nathan Coulter-Nile;261354;Rajasthan Royals;6;six;6;FALSE;;14;29/03/2022;2022;Maharashtra Cricket Association Stadium, Pune;India;Rajasthan Royals;Sunrisers Hyderabad;RHB;RF;pace bowler;6;1;6;TRUE;348;98;2
1254081;1;Riyan Parag;1079434;Rajasthan Royals;Nathan Coulter-Nile;261354;Mumbai Indians;1;four;4;FALSE;;20;29/04/2021;2021;Arun Jaitley Stadium, Delhi;India;Mumbai Indians;Mumbai Indians;RHB;RF;pace bowler;4;1;4;TRUE;188;7;1
1254081;1;Yashasvi Jaiswal;1151278;Rajasthan Royals;Nathan Coulter-Nile;261354;Mumbai Indians;4;four;4;FALSE;;6;29/04/2021;2021;Arun Jaitley Stadium, Delhi;India;Mumbai Indians;Mumbai Indians;LHB;RF;pace bowler;4;1;4;TRUE;345;240;3
1254081;1;Yashasvi Jaiswal;1151278;Rajasthan Royals;Nathan Coulter-Nile;261354;Mumbai Indians;5;six;6;FALSE;;6;29/04/2021;2021;Arun Jaitley Stadium, Delhi;India;Mumbai Indians;Mumbai Indians;LHB;RF;pace bowler;6;1;6;TRUE;5;230;6
1254093;1;Chetan Sakariya;1131754;Rajasthan Royals;Nathan Coulter-Nile;261354;Mumbai Indians;2;four;4;FALSE;;19;05/10/2021;2021;Sharjah Cricket Stadium;United Arab Emirates;Mumbai Indians;Mumbai Indians;LHB;RF;pace bowler;4;1;4;TRUE;242;12;1
1216493;2;KL Rahul;422108;Punjab Kings;Mohit Sharma;537119;Delhi Capitals;4;six;6;FALSE;;2;20/09/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;-;Kings XI Punjab;RHB;RM;pace bowler;6;1;6;TRUE;357;275;3
